time
150.496
9.284
0.922
1.653
5.851
0.917
0.922
0.912
1.661
218.758
0.923
419.963
20.745
0.91
0.919
0.908
511.103
0.948
0.909
0.915
240.635
1.082
425.316
1.124
68.928
2.368
0.909
0.909
5.669
3.752
4.241
0.905
0.9
63.041
108.6
0.908
185.918
171.532
2.359
0.905
1.284
0.901
48.901
0.906
97.126
0.952
412.492
1052.684
2.042
247.646
3.771
688.609
0.951
529.683
325.13
1.298
0.915
8.612
208.77
2.01
4.632
13.198
102.839
1.678
1281.842
2.431
0.91
0.918
0.914
7.166
164.459
22.034
50.897
0.918
0.915
226.494
1.668
174.615
415.973
1.311
135.497
4.781
1.655
45.946
13.025
0.918
9.47
8.22
4.122
0.914
581.6
553.554
148.846
0.918
