time
162.293
7.361
0.933
1.638
3.938
0.925
0.977
0.886
1.68
113.643
0.943
146.247
11.512
0.984
0.936
0.98
427.137
0.95
0.958
0.917
188.463
1.099
151.967
1.202
36.174
2.452
0.964
0.941
3.456
3.094
3.08
0.911
0.943
54.227
56.174
0.993
99.298
77.177
2.317
0.978
1.238
0.889
26.567
0.918
79.585
0.942
300.98
543.253
1.774
298.907
3.147
359.141
1.003
402.353
212.459
1.334
0.945
5.236
110.106
1.732
4.798
7.506
106.368
1.701
1393.975
2.493
0.943
0.915
0.938
6.241
128.43
11.99
27.224
0.938
0.956
115.762
1.678
166.143
232.556
1.313
96.654
3.076
1.674
44.295
15.437
0.964
5.878
5.309
2.949
0.885
813.188
323.342
106.8
0.914
