time
159.669
7.226
0.905
1.64
3.859
0.919
0.905
0.917
1.671
112.699
0.941
142.99
11.407
0.894
0.91
0.9
425.283
0.961
0.929
0.936
188.188
1.104
150.928
1.163
35.912
2.415
0.912
0.909
3.571
3.047
3.039
0.911
0.934
53.442
55.922
0.904
96.06
76.28
2.448
0.937
1.284
0.921
26.519
0.91
74.122
0.96
293.917
535.461
1.728
294.812
3.021
352.927
0.927
407.896
212.816
1.274
0.91
5.28
108.155
1.728
4.629
7.309
101.139
1.661
2.383
0.912
0.927
0.906
7.173
155.693
22.786
51.11
0.922
0.907
232.247
1.619
170.173
468.265
1.305
127.702
9.102
1.644
48.917
13.162
0.908
9.57
7.612
4.095
0.895
625.957
550.136
131.544
0.907
