time
159.646
10.284
0.906
1.641
6.479
0.912
0.9
0.907
1.661
219.611
0.941
285.246
20.715
0.922
0.902
0.901
606.867
0.965
0.907
0.904
255.161
1.085
290.468
1.166
69.897
2.402
0.908
0.924
5.808
3.797
4.255
0.91
0.903
106.947
108.259
0.928
188.174
150.45
2.468
0.91
1.277
0.893
49.883
0.924
146.81
0.922
479.103
1062.701
1.699
291.103
3.754
696.02
0.951
627.711
395.29
1.298
0.898
8.531
208.278
1.952
4.626
13.192
103.035
1.636
2.419
0.904
0.903
0.904
8.112
171.371
21.798
50.474
0.914
0.895
224.123
1.65
184.301
444.316
1.316
123.725
4.756
1.648
45.884
14.989
0.914
9.478
8.23
4.067
0.903
582.5
553.979
129.717
0.904
