time
283.784
6.275
0.903
1.643
5.107
0.894
0.907
0.911
1.634
148.056
0.895
190.754
14.271
0.901
0.894
0.921
470.294
0.929
0.927
0.92
199.291
1.095
195.784
1.134
47.132
2.421
0.904
0.909
4.069
3.529
3.573
0.903
0.904
70.128
73.983
0.915
125.845
101.764
2.34
0.908
1.268
0.901
35.633
0.905
96.576
0.901
352.752
713.216
1.687
292.157
3.541
469.171
0.911
457.522
394.617
1.285
0.888
6.2
140.34
1.633
4.658
9.199
101.726
1.585
1785.369
2.604
0.911
0.906
0.921
5.442
153.388
15.437
35.315
0.904
0.913
153.222
1.612
179.118
311.554
1.25
102.767
3.696
1.625
44.605
15.408
0.893
7.246
5.849
3.352
0.896
922.953
341.073
114.466
0.903
