time
159.475
9.325
0.919
1.684
5.889
1.447
0.915
0.949
1.648
224.102
0.972
435.626
21.275
0.933
0.927
0.928
525.132
0.964
0.917
0.92
244.207
1.082
432.274
1.162
69.278
2.383
0.913
0.92
5.772
3.805
4.284
0.914
0.915
63.488
109.646
0.876
187.895
175.841
2.337
0.903
1.26
0.909
49.046
0.908
97.931
0.948
417.504
1056.195
2.027
247.228
3.746
694.784
0.949
530.254
326.946
1.296
0.914
8.578
214.716
2.027
4.633
13.255
104.003
1.667
1292.928
2.411
0.921
0.913
0.903
7.143
161.259
21.917
51.648
0.913
0.905
225.006
1.641
172.29
419.188
1.3
138.384
4.812
1.652
45.785
13.025
0.915
9.505
8.193
4.117
0.91
594.608
551.971
148.103
0.901
