time
158.217
6.134
0.872
1.589
5.187
0.871
0.867
0.895
1.643
146.936
0.907
188.219
14.203
0.875
0.87
0.877
458.283
0.91
0.872
0.887
195.398
1.059
193.259
1.098
46.951
2.373
0.879
0.869
4.118
3.484
3.523
0.875
0.873
69.729
73.592
0.877
125.116
99.043
2.334
0.872
1.25
0.872
34.346
0.876
98.25
0.905
358.043
704.45
1.693
290.365
3.487
461.478
0.899
463.65
402.024
1.246
0.868
6.266
140.617
1.593
4.585
9.175
98.436
1.625
2.317
0.878
0.874
0.866
7.082
154.567
22.035
50.605
0.879
0.876
225.637
1.648
171.389
460.897
1.41
120.759
4.751
1.62
45.953
13.076
0.869
9.541
7.585
4.036
0.902
608.01
546.021
129.752
0.874
