time
158.294
6.151
0.864
1.593
5.185
0.864
0.873
0.907
1.656
146.678
0.913
188.46
14.234
0.876
0.871
0.871
461.622
0.904
0.877
0.905
195.082
1.064
192.597
1.129
46.58
2.352
0.877
0.873
4.147
3.503
3.509
0.871
0.87
69.982
73.596
0.879
124.461
97.825
2.351
0.878
1.237
0.847
33.932
0.878
95.584
0.909
353.526
702.744
1.705
293.759
3.521
465.144
0.91
462.324
399.028
1.271
0.88
6.294
145.51
1.666
4.583
9.268
99.079
1.615
2.315
0.873
0.873
0.877
7.13
156.18
22.033
50.624
0.89
0.876
224.842
1.647
200.087
549.638
1.29
121.326
4.775
1.626
46.137
13.029
0.888
9.507
7.515
4.069
0.88
588.7
543.867
129.816
0.881
