time
160.539
6.117
0.926
1.612
5.102
0.873
0.887
0.919
1.644
148.236
1.741
196.06
14.311
0.883
0.88
0.89
470.937
1.071
0.89
0.898
197.813
1.085
194.899
1.143
46.952
2.41
0.878
0.882
4.12
3.508
3.567
0.881
0.886
71.221
74.319
0.882
126.06
98.667
2.36
0.873
1.25
0.882
34.222
0.873
96.658
0.896
360.616
712.056
1.903
300.568
3.555
467.983
0.954
467.714
406.012
1.288
0.882
6.338
143.478
1.689
4.688
9.345
99.792
1.622
2.371
0.89
0.88
0.901
7.257
156.298
22.197
51.368
0.88
0.9
229.234
1.663
170.662
459.418
1.29
132.356
4.836
1.641
46.54
13.212
0.892
9.678
7.672
4.139
0.889
610.237
554.695
132.619
0.887
